,title,price,link
20,"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NDg1Mjc3NjA2MTI3NjgzOjE3NzYyNjMxNDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwNjM5MjAxMDAzMjo6Mzo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FFMQB3KL%26pd_rd_r%3Dad2356bb-bd38-4b74-b42d-031f4ea3c030%26pd_rd_w%3Di4NVp%26pd_rd_wg%3DXFFpy%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3D0P2ZYMK0HQJY5MSE5628%26qid%3D1776263145%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-68-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DzUANlRM61Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=zUANlRM61Y&sp_cr=ZAZ
21,"Primebook 2 Neo (2026) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","19,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NDg1Mjc3NjA2MTI3NjgzOjE3NzYyNjMxNDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyMTQ2MTg5MTEzMjo6NDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FDLB7BQZ%26pd_rd_r%3Dad2356bb-bd38-4b74-b42d-031f4ea3c030%26pd_rd_w%3Di4NVp%26pd_rd_wg%3DXFFpy%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3D0P2ZYMK0HQJY5MSE5628%26qid%3D1776263145%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-69-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DE8O8DLTkwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=E8O8DLTkwq&sp_cr=ZAZ
22,"Dell 15, Intel Core 3 14th Gen-100U, 16GB DDR4, 512GB SSD, FHD IPS, 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, Carbon Black, 1.63Kg, Thin & Light, Laptop Model NO - Dell 15 DCU5250","48,800",https://amazon.in/Dell-15-Processor-Graphics-Display/dp/B0FDWH5WTL/ref=sr_1_70?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-70
23,"Lenovo {SmartChoice Chromebook, Intel Celeron N4500, 4GB RAM, 64GB eMMC, HD, 11.6""/29.46cm, Chrome OS, Blue, 1.21Kg, 2Wx2 Stereo Speakers, HD Camera, 82UY0014HA, Laptop","21,990",https://amazon.in/Lenovo-SmartChoice-Chromebook-Speakers-82UY0014HA/dp/B0F2TMZJ24/ref=sr_1_71?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-71
24,"acer SmartChoice Aspire Lite, AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","45,990",https://amazon.in/5-5625U-Premium-Windows-AL15-41-Display/dp/B0DG2GCTD7/ref=sr_1_8?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.VTMo5l5z5jgIKr5bjMI3Gtu72H36YW5QjAswJfrrPkeuJoAJzo8ZiGlSVVXBrZrsNoJDJQ6EwzBbMU2IIIpSUw7LZmW6anPWxuBkT6msrTnXdPSKrjc-8d7IwPUTcil4rJwky_16btJos7r_XYr1M04UcGBnHmt2Uruz2M7KuEJx6ct1HFW6_3F7aTDfz8CSOuo_CZQpA4QasHxuaKBM-lY4XVx55w2-XzQKlZ3ZC6Y.umzDBpDtdZUtDBH_xKSOHU8kfqmk8sy_NmqdRTWhTrU&dib_tag=se&keywords=laptop&qid=1776263116&sprefix=lapto%2Caps%2C520&sr=8-8
25,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","49,999",https://amazon.in/Lenovo-Ideapad-Backlit-Keyboard-82XQ008VIN/dp/B0CD4BQ4SF/ref=sr_1_72?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-72
26,"HP 15 255R G10, AMD Ryzen 5 7535U Hexa Core (6 Core, 12 Threads, 2.9 to Max 4.3 Ghz) (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Laptop(15.6 inch HD Display, Matt Silver, 1.45 kg","46,790",https://amazon.in/HP-G10-Threads-Graphics-Windows/dp/B0G7YY5JV5/ref=sr_1_73?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-73
27,"Lenovo IdeaPad 5 2-in-1 AMD Ryzen AI 7 350 (24GB RAM/1TB SSD/14 (35.5cm)/WUXGA OLED/Windows 11/Lenovo AI Now/Copilot+PC/Office Home 2024/Digital Pen 2/Grey/1.5Kg), 83KT000LIN Convertible Laptop","99,990",https://amazon.in/Lenovo-IdeaPad-Windows-83KT000LIN-Convertible/dp/B0FDKH95BB/ref=sr_1_74?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-74
28,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","49,999",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODY5MDYxMDA1NzIyMTU1OjE3NzYyNjMxNDU6c3BfbXRmOjMwMDA2MjExOTQ5OTYzMjo6MDo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_75_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263145%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-75-spons%26aref%3Dzb6KwDMJHJ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=zb6KwDMJHJ&sp_cr=ZAZ
29,"Lenovo IdeaPad Slim 5, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS, 13.3""/33.7cm, Windows 11, Microsoft 365 Basic + Office 2024, Grey, 1.6Kg, Backlit KB, 1Yr ADP Free, 83J2004HIN, Laptop","64,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODY5MDYxMDA1NzIyMTU1OjE3NzYyNjMxNDU6c3BfbXRmOjMwMDk2Nzg0ODg0ODczMjo6MDo6&url=%2FLenovo-IdeaPad-Microsoft-Keyboard-83J2004HIN%2Fdp%2FB0FFB6ZZ7F%2Fref%3Dsr_1_76_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263145%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-76-spons%26aref%3DXuUp9wS2Bc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=XuUp9wS2Bc&sp_cr=ZAZ
30,"HP 14, Intel Core Ultra 7 155H (24GB DDR5, 1TB SSD), Micro-Edge, Anti-Glare, FHD, 14''/35.6cm, Win11, M365* Office24, Silver, 1.4kg, ep1181TU, FHD Camera, Backlit Laptop","81,999",https://amazon.in/HP-Micro-Edge-Anti-Glare-Office24-ep1181TU/dp/B0G2BFPNVJ/ref=sr_1_77?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-77
31,"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Citrus","77,900",https://amazon.in/Apple-2026-MacBook-Laptop-chip/dp/B0GR6HZV9D/ref=sr_1_78?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-78
32,"MSI Raider 18, Intel Series 2 Core Ultra 9 285HX, 46cm UHD+ 120Hz Gaming Laptop (64GB/4TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5090, GDDR7 24GB/Core Black/3.6Kg) A2XWJG-253IN","4,99,990",https://amazon.in/MSI-Raider-Windows-GeForce-A2XWJG-253IN/dp/B0FHF9T3JV/ref=sr_1_79?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-79
33,"acer Aspire AMD Ryzen 5-7430U Processor Laptop with 39.62 cm (15.6"") Full HD LED IPS Display (8GB RAM/512 GB SSD/WiFi 6/AMD Graphics/Win11 Home/55Wh) AS15-42, Backlit Keyboard, Pure Silver, 1.79KG","44,990",https://amazon.in/Acer-Processor-Graphics-A325-42-Keyboard/dp/B0DMF7RS93/ref=sr_1_80?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-80
34,"Lenovo IdeaPad 1 Intel Celeron N4500, 8GB RAM, 512GB SSD, HD 15.6""(39.6cm), Windows 11, Grey, 1.55Kg, 82LX00F7IN, 3 Month Game Pass Laptop","44,500",https://amazon.in/Lenovo-IdeaPad-Celeron-Windows-82LX00F7IN/dp/B0F8QDP5MK/ref=sr_1_81?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-81
35,"HP 15 Laptop, Intel (14th Gen) Core 5 120U (24GB DDR5, 512GB SSD), Micro-Edge, Anti-Glare, 15.6''/39.6cm, Win11, M365* Office24, Silver, 1.59kg, fd0262TU, FHD Camera, Backlit, Dual Speakers","67,990",https://amazon.in/HP-Micro-Edge-Anti-Glare-Office24-fd0262TU/dp/B0GVKFYGSB/ref=sr_1_9?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.VTMo5l5z5jgIKr5bjMI3Gtu72H36YW5QjAswJfrrPkeuJoAJzo8ZiGlSVVXBrZrsNoJDJQ6EwzBbMU2IIIpSUw7LZmW6anPWxuBkT6msrTnXdPSKrjc-8d7IwPUTcil4rJwky_16btJos7r_XYr1M04UcGBnHmt2Uruz2M7KuEJx6ct1HFW6_3F7aTDfz8CSOuo_CZQpA4QasHxuaKBM-lY4XVx55w2-XzQKlZ3ZC6Y.umzDBpDtdZUtDBH_xKSOHU8kfqmk8sy_NmqdRTWhTrU&dib_tag=se&keywords=laptop&qid=1776263116&sprefix=lapto%2Caps%2C520&sr=8-9
36,"HP Pavilion Plus, Intel Core i5-1335U-13th Gen Laptop, (16GB LPDDR5x,512GB SSD),IPS, 300 nits, 14''(35.6cm) 2K,Win 11, M365 Basic(1yr), Office Home 24, Silver,1.38kg, 5MP Camera w/Shutter, ew0107TU","65,990",https://amazon.in/HP-Pavilion-i5-1335U-13th-LPDDR5x-ew0107TU/dp/B07FLHBMXY/ref=sr_1_82?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-82
37,"Alienware Area-15 Gaming Laptop,Intel Core Ultra 9 275HX+24GB RTX 5090,64GB,2TB SSD with Logitech G502 LS Wireless Gaming Mouse, 25000DPI Programmable and Logitech GProX Wired Gaming Headset","5,28,280",https://amazon.in/Alienware-Logitech-Wireless-25000DPI-Programmable/dp/B0GPD4J955/ref=sr_1_83?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-83
38,"acer Predator Helios 16 Gaming Laptop 14th Gen Intel Core i9 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4070) PH16-72 with 40.64 cm (16"") WQXGA Display","1,99,990",https://amazon.in/Acer-Predator-Processor-Windows-PH16-72/dp/B0CXPXT4XD/ref=sr_1_84?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc&dib_tag=se&keywords=laptop&qid=1776263145&sprefix=lapto%2Caps%2C520&sr=8-84
39,"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","49,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODY5MDYxMDA1NzIyMTU1OjE3NzYyNjMxNDU6c3BfYnRmOjMwMDg0MTQ4MzcwODMzMjo6MDo6&url=%2FDell-Previously-Inspiron-Processor-Display%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_85_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263145%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-85-spons%26aref%3DvwCMqEc1uX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=vwCMqEc1uX&sp_cr=ZAZ
40,"Primebook 2 Pro 2026 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","24,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODY5MDYxMDA1NzIyMTU1OjE3NzYyNjMxNDU6c3BfYnRmOjMwMDcwNjM5MjAxMDEzMjo6MDo6&url=%2FPrimebook-Storage-14-1-Inch-MediaTek-Keyboard%2Fdp%2FB0FFM8M9B5%2Fref%3Dsr_1_86_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.9AwYWVsHkROhrGZ6cSUt0WhMg91Xf0XD875EM6idJk5gKS8aOzcWPWbq76FuB4NJBxRmMVKKkH2sX9Bpcct3J8g4aKZSruUwcbAS3qIdw0ZflyEYqnGC4QzIGyDHEuJjvKuX51URX0xDYwPiKlOGhvX0tFvnc6H5gqAG9TMfHLZFJNGvFhsE6CeFdoeGHkY_z-MH4SUNSM64f0p3WAHo8Q3fZ5hFULbEUYi0VhKfd40.hlNjMSvkpSChQnvrMzfre9zE-55jITSiDUUmAZMnrHc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263145%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-86-spons%26aref%3DNLGjhb5MHj%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=NLGjhb5MHj&sp_cr=ZAZ
41,"Lenovo IdeaPad Slim 3, AMD Ryzen 5 5625U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office Home 2024, Grey, 1.6Kg, 82XM011AIN, Integrated AMD Radeon Graphics, Thin and Light Laptop","46,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MjY0Nzk1MTM3NTE3MjEyOjE3NzYyNjMxNTA6c3BfYXRmX25leHQ6MzAwNTI1MjQwNDc3ODMyOjowOjo&url=%2FLenovo-IdeaPad-Integrated-Graphics-82XM00QDIN%2Fdp%2FB0F18LK3FB%2Fref%3Dsr_1_81_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.mGsTpQEGuxqKgqarflax5E7pEYAm5NITsxKMTt2R85TVRzL9OIeV4e0iXpTTzujtxTfr1D0crBlS4n-uoXZZ3SXkzxKz4A9bI5MeMxcYUguINDwvWXaULnU2NkRJZKb9JPa5airAZHPwXApcm9We-bK19qehUQz4lzrpMqFtJ2NnVBAxLgSoUiGTxj3QVtPouironS-OX0XAt2FBN3NaSroVI0PWwKXIRL0ExsdS1YM.tG0IPM8h3PnHBn_rM7nhwGJelcsc0nV9tl9NbSxNdDE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263150%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-81-spons%26aref%3DmOt8rQ7qFK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=mOt8rQ7qFK&sp_cr=ZAZ
